step,time_s,component,inventory_mol_m2,cumulative_net_in_mol_m2,balance_error_mol_m2,chemistry_error_mol_m3,water_relative_mismatch
16,3200.0,Mg,0.010355659198267692,0.010355659198108352,-1.9081958235744878e-16,3.318234575999668e-09,2.348111825638266e-06
16,3200.0,Zz,0.0,0.0,0.0,3.318234575999668e-09,2.348111825638266e-06
17,3400.0,C,0.05081910561530983,-0.001490842104843713,-7.526531481394372e-16,2.0321522242738865e-09,2.3871096554300975e-06
17,3400.0,Ca,0.050818181143351994,-0.0014917665768015423,-7.56556275960385e-16,2.0321522242738865e-09,2.3871096554300975e-06
17,3400.0,Cl,0.021910410207677262,0.02191041020735863,-4.2674197509029455e-16,2.0321522242738865e-09,2.3871096554300975e-06
17,3400.0,H,17710.503956400757,-0.018195849594377478,-3.835509687633021e-10,2.0321522242738865e-09,2.3871096554300975e-06
17,3400.0,Mg,0.010956129575796463,0.01095612957563715,-2.1684043449710089e-16,2.0321522242738865e-09,2.3871096554300975e-06
17,3400.0,Zz,0.0,0.0,0.0,2.0321522242738865e-09,2.3871096554300975e-06
18,3600.0,C,0.05074517328083633,-0.0015647744393171546,-8.072969376327066e-16,2.2239987629291136e-09,2.391188849183712e-06
18,3600.0,Ca,0.050744391627372536,-0.0015655560927809306,-8.265957363029486e-16,2.2239987629291136e-09,2.391188849183712e-06
18,3600.0,Cl,0.023111397953002443,0.023111397952683913,-5.30825383648903e-16,2.2239987629291136e-09,2.391188849183712e-06
18,3600.0,H,17710.502959021313,-0.019193229019464297,-4.0247982724395115e-10,2.2239987629291136e-09,2.391188849183712e-06
18,3600.0,Mg,0.01155648062996503,0.011556480629805738,-2.3765711620882257e-16,2.2239987629291136e-09,2.391188849183712e-06
18,3600.0,Zz,0.0,0.0,0.0,2.2239987629291136e-09,2.391188849183712e-06
19,3800.0,C,0.05067135239242967,-0.0016385953277237696,-8.552186736565659e-16,4.746724280627406e-09,2.427210378519451e-06
19,3800.0,Ca,0.05067069173019425,-0.0016392559899591835,-8.602060036499992e-16,4.746724280627406e-09,2.427210378519451e-06
19,3800.0,Cl,0.024312163458876823,0.02431216345855832,-5.585809592645319e-16,4.746724280627406e-09,2.427210378519451e-06
19,3800.0,H,17710.501961826434,-0.020190423882084474,-4.18296508541971e-10,4.746724280627406e-09,2.427210378519451e-06
19,3800.0,Mg,0.012156742391673815,0.012156742391514581,-2.96637714392034e-16,4.746724280627406e-09,2.427210378519451e-06
19,3800.0,Zz,0.0,0.0,0.0,4.746724280627406e-09,2.427210378519451e-06
20,4000.0,C,0.05059762276944656,-0.0017123249507068384,-8.975025583835006e-16,2.2453150450019166e-09,2.429004930526446e-06
20,4000.0,Ca,0.05059706456495435,-0.001712883155199031,-9.105129844533266e-16,2.2453150450019166e-09,2.429004930526446e-06
20,4000.0,Cl,0.02551275787161716,0.025512757871298752,-6.522560269672795e-16,2.2453150450019166e-09,2.429004930526446e-06
20,4000.0,H,17710.500964773644,-0.02118747665744536,-4.3283421291562263e-10,2.2453150450019166e-09,2.429004930526446e-06
20,4000.0,Mg,0.012756937140300786,0.012756937140141578,-3.226585665316861e-16,2.2453150450019166e-09,2.429004930526446e-06
20,4000.0,Zz,0.0,0.0,0.0,2.2453150450019166e-09,2.429004930526446e-06
21,4200.0,C,0.050523965450182264,-0.0017859822699710674,-9.619041674291395e-16,2.3732127374387346e-09,2.4598010876439313e-06
21,4200.0,Ca,0.05052349397303884,-0.0017864537471145028,-9.504116244007932e-16,2.3732127374387346e-09,2.4598010876439313e-06
21,4200.0,Cl,0.026713220001571187,0.02671322000125281,-6.83481049534862e-16,2.3732127374387346e-09,2.4598010876439313e-06
21,4200.0,H,17710.49996783071,-0.022184419576262826,-4.4786929720430635e-10,2.3732127374387346e-09,2.4598010876439313e-06
21,4200.0,Mg,0.013357081477929038,0.013357081477769851,-3.434752482434078e-16,2.3732127374387346e-09,2.4598010876439313e-06
21,4200.0,Zz,0.0,0.0,0.0,2.3732127374387346e-09,2.4598010876439313e-06
22,4400.0,C,0.05045036832704228,-0.0018595793931110002,-1.0150300738809293e-15,3.552713678800501e-10,2.485954343940666e-06
22,4400.0,Ca,0.050449970230575056,-0.0018599774895781962,-1.0408340855860843e-15,3.552713678800501e-10,2.485954343940666e-06
22,4400.0,Cl,0.027913579460145565,0.027913579459827254,-7.494005416219807e-16,3.552713678800501e-10,2.485954343940666e-06
22,4400.0,H,17710.498970973043,-0.023181277229795683,-4.6124171149131143e-10,3.552713678800501e-10,2.485954343940666e-06
22,4400.0,Mg,0.013957187826539968,0.013957187826380831,-3.937822290467352e-16,3.552713678800501e-10,2.485954343940666e-06
22,4400.0,Zz,0.0,0.0,0.0,3.552713678800501e-10,2.485954343940666e-06
23,4600.0,C,0.050376818815018105,-0.0019331289051350898,-1.0976462794243247e-15,3.26139115713886e-09,2.4885762339721396e-06
23,4600.0,Ca,0.05037648278031472,-0.0019334649398384713,-1.0987304815968102e-15,3.26139115713886e-09,2.4885762339721396e-06
23,4600.0,Cl,0.029113858951352576,0.029113858951034344,-8.291978215169138e-16,3.26139115713886e-09,2.4885762339721396e-06
23,4600.0,H,17710.497974181646,-0.02417806847293491,-6.155858045531204e-10,3.26139115713886e-09,2.4885762339721396e-06
23,4600.0,Mg,0.014557265510379674,0.014557265510220565,-4.215378046623641e-16,3.26139115713886e-09,2.4885762339721396e-06
23,4600.0,Zz,0.0,0.0,0.0,3.26139115713886e-09,2.4885762339721396e-06
24,4800.0,C,0.05030331076364726,-0.002006636956505874,-1.158361601083513e-15,1.2150280781497713e-09,2.513267740797409e-06
24,4800.0,Ca,0.050303027196160054,-0.0020069205239930483,-1.190887666258078e-15,1.2150280781497713e-09,2.513267740797409e-06
24,4800.0,Cl,0.0303140759602735,0.03031407595995535,-9.124645483638005e-16,1.2150280781497713e-09,2.513267740797409e-06
24,4800.0,H,17710.496977441722,-0.02517480782636028,-1.185881615128892e-09,1.2150280781497713e-09,2.513267740797409e-06
24,4800.0,Mg,0.015157321547623937,0.015157321547464863,-4.562322741819003e-16,1.2150280781497713e-09,2.513267740797409e-06
24,4800.0,Zz,0.0,0.0,0.0,1.2150280781497713e-09,2.513267740797409e-06
25,5000.0,C,0.05022983364387267,-0.002080114076280428,-1.193056070603049e-15,2.1458390619955026e-09,2.5151401008768892e-06
25,5000.0,Ca,0.05022959441471162,-0.0020803533054414487,-1.2225463696946548e-15,2.1458390619955026e-09,2.5151401008768892e-06
25,5000.0,Cl,0.03151424400678572,0.03151424400646769,-1.0269562977782698e-15,2.1458390619955026e-09,2.5151401008768892e-06
25,5000.0,H,17710.495980742857,-0.02617150651808231,-1.3596519465863821e-09,2.1458390619955026e-09,2.5151401008768892e-06
25,5000.0,Mg,0.01575736123255391,0.015757361232394882,-4.996003610813204e-16,2.1458390619955026e-09,2.5151401008768892e-06
25,5000.0,Zz,0.0,0.0,0.0,2.1458390619955026e-09,2.5151401008768892e-06
26,5200.0,C,0.05015638449941509,-0.002153563220737988,-1.2138727523147708e-15,1.5845103007450234e-09,2.535875340443916e-06
26,5200.0,Ca,0.050156182725061456,-0.002153764995091606,-1.2307863062055446e-15,1.5845103007450234e-09,2.535875340443916e-06
26,5200.0,Cl,0.032714373582944795,0.032714373582626875,-1.1379786002407855e-15,1.5845103007450234e-09,2.535875340443916e-06
26,5200.0,H,17710.49498407609,-0.027168173261344464,-1.3839951407135231e-09,1.5845103007450234e-09,2.535875340443916e-06
26,5200.0,Mg,0.016357388565826057,0.016357388565667073,-5.447031714567174e-16,1.5845103007450234e-09,2.535875340443916e-06
26,5200.0,Zz,0.0,0.0,0.0,1.5845103007450234e-09,2.535875340443916e-06
27,5400.0,C,0.05008295401236151,-0.0022269937077915056,-1.2806596061398778e-15,2.5792701308091637e-09,2.5385966924071357e-06
27,5400.0,Ca,0.05008278386695835,-0.0022271638531946034,-1.3383391617161067e-15,2.5792701308091637e-09,2.5385966924071357e-06
