time_s,x_m,phi,De_m2_s,pH,Al_c_mol_m3_water,Al_total_mol_m3_bulk,C_c_mol_m3_water,C_total_mol_m3_bulk,Ca_c_mol_m3_water,Ca_total_mol_m3_bulk,Cl_c_mol_m3_water,Cl_total_mol_m3_bulk,Cx_c_mol_m3_water,Cx_total_mol_m3_bulk,Fe_c_mol_m3_water,Fe_total_mol_m3_bulk,H_c_mol_m3_water,H_total_mol_m3_bulk,K_c_mol_m3_water,K_total_mol_m3_bulk,Mg_c_mol_m3_water,Mg_total_mol_m3_bulk,Na_c_mol_m3_water,Na_total_mol_m3_bulk,O_c_mol_m3_water,O_total_mol_m3_bulk,Opa_c_mol_m3_water,Opa_total_mol_m3_bulk,S_c_mol_m3_water,S_total_mol_m3_bulk,Si_c_mol_m3_water,Si_total_mol_m3_bulk,Sol_c_mol_m3_water,Sol_total_mol_m3_bulk,Sr_c_mol_m3_water,Sr_total_mol_m3_bulk,Tra_c_mol_m3_water,Tra_total_mol_m3_bulk,Zz_c_mol_m3_water,Zz_total_mol_m3_bulk,CSHExchanger_mol_m3_bulk,OpaExchanger_mol_m3_bulk,Sol_mol_m3_bulk
0.0,0.21000000000000002,0.039999094894668595,9.99977372366715e-13,10.688601297819847,0.1442287220151338,0.005769018338420113,0.014995801494492329,0.0005998184869998118,5.398209800666399,18.407355518557324,9.963987703981637e-08,3.985504897008726e-09,0.0,95.37829363710294,5.4278822997846596e-06,2.1711037926455037e-07,110627.48035261678,4424.999084582423,33.85254895885564,46.52515984659221,0.00037240404030509114,1.4895825338094897e-05,18.89636282164506,14.580179546897273,55441.17200304819,2217.596700021557,0.0,1.0534476533242342e-06,30.464892404923845,1.218568122260417,2.0134728152820847,0.08053709020630362,0.0,959999.038534727,9.963987297355328e-08,3.985504897008726e-09,1.0015489888042441,0.04006105304484034,-3.2041459319907904e-15,0.0,47.68914681855147,1.0424917463558196e-06,959999.038534727
0.0,0.22999999999999998,0.039999094894668595,9.99977372366715e-13,10.688601297819847,0.1442287220151338,0.005769018338420113,0.014995801494492329,0.0005998184869998118,5.398209800666399,18.407355518557324,9.963987703981637e-08,3.985504897008726e-09,0.0,95.37829363710294,5.4278822997846596e-06,2.1711037926455037e-07,110627.48035261678,4424.999084582423,33.85254895885564,46.52515984659221,0.00037240404030509114,1.4895825338094897e-05,18.89636282164506,14.580179546897273,55441.17200304819,2217.596700021557,0.0,1.0534476533242342e-06,30.464892404923845,1.218568122260417,2.0134728152820847,0.08053709020630362,0.0,959999.038534727,9.963987297355328e-08,3.985504897008726e-09,1.0015489888042441,0.04006105304484034,-3.2041459319907904e-15,0.0,47.68914681855147,1.0424917463558196e-06,959999.038534727
0.0,0.25,0.039999094894668595,9.99977372366715e-13,10.688601297819847,0.1442287220151338,0.005769018338420113,0.014995801494492329,0.0005998184869998118,5.398209800666399,18.407355518557324,9.963987703981637e-08,3.985504897008726e-09,0.0,95.37829363710294,5.4278822997846596e-06,2.1711037926455037e-07,110627.48035261678,4424.999084582423,33.85254895885564,46.52515984659221,0.00037240404030509114,1.4895825338094897e-05,18.89636282164506,14.580179546897273,55441.17200304819,2217.596700021557,0.0,1.0534476533242342e-06,30.464892404923845,1.218568122260417,2.0134728152820847,0.08053709020630362,0.0,959999.038534727,9.963987297355328e-08,3.985504897008726e-09,1.0015489888042441,0.04006105304484034,-3.2041459319907904e-15,0.0,47.68914681855147,1.0424917463558196e-06,959999.038534727
0.0,0.27,0.039999094894668595,9.99977372366715e-13,10.688601297819847,0.1442287220151338,0.005769018338420113,0.014995801494492329,0.0005998184869998118,5.398209800666399,18.407355518557324,9.963987703981637e-08,3.985504897008726e-09,0.0,95.37829363710294,5.4278822997846596e-06,2.1711037926455037e-07,110627.48035261678,4424.999084582423,33.85254895885564,46.52515984659221,0.00037240404030509114,1.4895825338094897e-05,18.89636282164506,14.580179546897273,55441.17200304819,2217.596700021557,0.0,1.0534476533242342e-06,30.464892404923845,1.218568122260417,2.0134728152820847,0.08053709020630362,0.0,959999.038534727,9.963987297355328e-08,3.985504897008726e-09,1.0015489888042441,0.04006105304484034,-3.2041459319907904e-15,0.0,47.68914681855147,1.0424917463558196e-06,959999.038534727
0.0,0.29000000000000004,0.039999094894668595,9.99977372366715e-13,10.688601297819847,0.1442287220151338,0.005769018338420113,0.014995801494492329,0.0005998184869998118,5.398209800666399,18.407355518557324,9.963987703981637e-08,3.985504897008726e-09,0.0,95.37829363710294,5.4278822997846596e-06,2.1711037926455037e-07,110627.48035261678,4424.999084582423,33.85254895885564,46.52515984659221,0.00037240404030509114,1.4895825338094897e-05,18.89636282164506,14.580179546897273,55441.17200304819,2217.596700021557,0.0,1.0534476533242342e-06,30.464892404923845,1.218568122260417,2.0134728152820847,0.08053709020630362,0.0,959999.038534727,9.963987297355328e-08,3.985504897008726e-09,1.0015489888042441,0.04006105304484034,-3.2041459319907904e-15,0.0,47.68914681855147,1.0424917463558196e-06,959999.038534727
0.0,0.31,0.1800049735375947,2.5920716189413635e-11,7.068692340751765,8.507914758790573e-05,1.5314669710162092e-05,3.812232201938233,0.6862207566290579,7.882190881273918,86.80537138220987,41.0505503260839,7.389303225150432,0.0,1.8010391997982834e-08,0.05134032468605847,0.5229030095624592,110621.15869492464,19912.358743577945,0.4983687979695219,14.229816563238087,5.391349753151612,60.04064459538015,38.85728909954506,76.83321985179842,55364.43882085371,9965.874344871558,0.0,378.19661944942237,11.048664839652517,1.9888146220874043,0.17934706453143445,0.03228336360502616,0.0,819995.137194161,0.24811956276328195,2.1831872180098517,1.0005496871685191e-12,1.8010391996181796e-13,1.5500109218764956e-14,0.0,9.005195998991417e-09,231.0877208487979,819995.137194161
0.0,0.33,0.1800049735375947,2.5920716189413635e-11,7.068692340751765,8.507914758790573e-05,1.5314669710162092e-05,3.812232201938233,0.6862207566290579,7.882190881273918,86.80537138220987,41.0505503260839,7.389303225150432,0.0,1.8010391997982834e-08,0.05134032468605847,0.5229030095624592,110621.15869492464,19912.358743577945,0.4983687979695219,14.229816563238087,5.391349753151612,60.04064459538015,38.85728909954506,76.83321985179842,55364.43882085371,9965.874344871558,0.0,378.19661944942237,11.048664839652517,1.9888146220874043,0.17934706453143445,0.03228336360502616,0.0,819995.137194161,0.24811956276328195,2.1831872180098517,1.0005496871685191e-12,1.8010391996181796e-13,1.5500109218764956e-14,0.0,9.005195998991417e-09,231.0877208487979,819995.137194161
0.0,0.35,0.1800049735375947,2.5920716189413635e-11,7.068692340751765,8.507914758790573e-05,1.5314669710162092e-05,3.812232201938233,0.6862207566290579,7.882190881273918,86.80537138220987,41.0505503260839,7.389303225150432,0.0,1.8010391997982834e-08,0.05134032468605847,0.5229030095624592,110621.15869492464,19912.358743577945,0.4983687979695219,14.229816563238087,5.391349753151612,60.04064459538015,38.85728909954506,76.83321985179842,55364.43882085371,9965.874344871558,0.0,378.19661944942237,11.048664839652517,1.9888146220874043,0.17934706453143445,0.03228336360502616,0.0,819995.137194161,0.24811956276328195,2.1831872180098517,1.0005496871685191e-12,1.8010391996181796e-13,1.5500109218764956e-14,0.0,9.005195998991417e-09,231.0877208487979,819995.137194161
0.0,0.37,0.1800049735375947,2.5920716189413635e-11,7.068692340751765,8.507914758790573e-05,1.5314669710162092e-05,3.812232201938233,0.6862207566290579,7.882190881273918,86.80537138220987,41.0505503260839,7.389303225150432,0.0,1.8010391997982834e-08,0.05134032468605847,0.5229030095624592,110621.15869492464,19912.358743577945,0.4983687979695219,14.229816563238087,5.391349753151612,60.04064459538015,38.85728909954506,76.83321985179842,55364.43882085371,9965.874344871558,0.0,378.19661944942237,11.048664839652517,1.9888146220874043,0.17934706453143445,0.03228336360502616,0.0,819995.137194161,0.24811956276328195,2.1831872180098517,1.0005496871685191e-12,1.8010391996181796e-13,1.5500109218764956e-14,0.0,9.005195998991417e-09,231.0877208487979,819995.137194161
0.0,0.39,0.1800049735375947,2.5920716189413635e-11,7.068692340751765,8.507914758790573e-05,1.5314669710162092e-05,3.812232201938233,0.6862207566290579,7.882190881273918,86.80537138220987,41.0505503260839,7.389303225150432,0.0,1.8010391997982834e-08,0.05134032468605847,0.5229030095624592,110621.15869492464,19912.358743577945,0.4983687979695219,14.229816563238087,5.391349753151612,60.04064459538015,38.85728909954506,76.83321985179842,55364.43882085371,9965.874344871558,0.0,378.19661944942237,11.048664839652517,1.9888146220874043,0.17934706453143445,0.03228336360502616,0.0,819995.137194161,0.24811956276328195,2.1831872180098517,1.0005496871685191e-12,1.8010391996181796e-13,1.5500109218764956e-14,0.0,9.005195998991417e-09,231.0877208487979,819995.137194161
0.0,0.41000000000000003,0.1800049735375947,2.5920716189413635e-11,7.068692340751765,8.507914758790573e-05,1.5314669710162092e-05,3.812232201938233,0.6862207566290579,7.882190881273918,86.80537138220987,41.0505503260839,7.389303225150432,0.0,1.8010391997982834e-08,0.05134032468605847,0.5229030095624592,110621.15869492464,19912.358743577945,0.4983687979695219,14.229816563238087,5.391349753151612,60.04064459538015,38.85728909954506,76.83321985179842,55364.43882085371,9965.874344871558,0.0,378.19661944942237,11.048664839652517,1.9888146220874043,0.17934706453143445,0.03228336360502616,0.0,819995.137194161,0.24811956276328195,2.1831872180098517,1.0005496871685191e-12,1.8010391996181796e-13,1.5500109218764956e-14,0.0,9.005195998991417e-09,231.0877208487979,819995.137194161
0.0,0.43,0.1800049735375947,2.5920716189413635e-11,7.068692340751765,8.507914758790573e-05,1.5314669710162092e-05,3.812232201938233,0.6862207566290579,7.882190881273918,86.80537138220987,41.0505503260839,7.389303225150432,0.0,1.8010391997982834e-08,0.05134032468605847,0.5229030095624592,110621.15869492464,19912.358743577945,0.4983687979695219,14.229816563238087,5.391349753151612,60.04064459538015,38.85728909954506,76.83321985179842,55364.43882085371,9965.874344871558,0.0,378.19661944942237,11.048664839652517,1.9888146220874043,0.17934706453143445,0.03228336360502616,0.0,819995.137194161,0.24811956276328195,2.1831872180098517,1.0005496871685191e-12,1.8010391996181796e-13,1.5500109218764956e-14,0.0,9.005195998991417e-09,231.0877208487979,819995.137194161
0.0,0.45,0.1800049735375947,2.5920716189413635e-11,7.068692340751765,8.507914758790573e-05,1.5314669710162092e-05,3.812232201938233,0.6862207566290579,7.882190881273918,86.80537138220987,41.0505503260839,7.389303225150432,0.0,1.8010391997982834e-08,0.05134032468605847,0.5229030095624592,110621.15869492464,19912.358743577945,0.4983687979695219,14.229816563238087,5.391349753151612,60.04064459538015,38.85728909954506,76.83321985179842,55364.43882085371,9965.874344871558,0.0,378.19661944942237,11.048664839652517,1.9888146220874043,0.17934706453143445,0.03228336360502616,0.0,819995.137194161,0.24811956276328195,2.1831872180098517,1.0005496871685191e-12,1.8010391996181796e-13,1.5500109218764956e-14,0.0,9.005195998991417e-09,231.0877208487979,819995.137194161
0.0,0.47,0.1800049735375947,2.5920716189413635e-11,7.068692340751765,8.507914758790573e-05,1.5314669710162092e-05,3.812232201938233,0.6862207566290579,7.882190881273918,86.80537138220987,41.0505503260839,7.389303225150432,0.0,1.8010391997982834e-08,0.05134032468605847,0.5229030095624592,110621.15869492464,19912.358743577945,0.4983687979695219,14.229816563238087,5.391349753151612,60.04064459538015,38.85728909954506,76.83321985179842,55364.43882085371,9965.874344871558,0.0,378.19661944942237,11.048664839652517,1.9888146220874043,0.17934706453143445,0.03228336360502616,0.0,819995.137194161,0.24811956276328195,2.1831872180098517,1.0005496871685191e-12,1.8010391996181796e-13,1.5500109218764956e-14,0.0,9.005195998991417e-09,231.0877208487979,819995.137194161
0.0,0.49,0.1800049735375947,2.5920716189413635e-11,7.068692340751765,8.507914758790573e-05,1.5314669710162092e-05,3.812232201938233,0.6862207566290579,7.882190881273918,86.80537138220987,41.0505503260839,7.389303225150432,0.0,1.8010391997982834e-08,0.05134032468605847,0.5229030095624592,110621.15869492464,19912.358743577945,0.4983687979695219,14.229816563238087,5.391349753151612,60.04064459538015,38.85728909954506,76.83321985179842,55364.43882085371,9965.874344871558,0.0,378.19661944942237,11.048664839652517,1.9888146220874043,0.17934706453143445,0.03228336360502616,0.0,819995.137194161,0.24811956276328195,2.1831872180098517,1.0005496871685191e-12,1.8010391996181796e-13,1.5500109218764956e-14,0.0,9.005195998991417e-09,231.0877208487979,819995.137194161
0.0,0.51,0.1800049735375947,2.5920716189413635e-11,7.068692340751765,8.507914758790573e-05,1.5314669710162092e-05,3.812232201938233,0.6862207566290579,7.882190881273918,86.80537138220987,41.0505503260839,7.389303225150432,0.0,1.8010391997982834e-08,0.05134032468605847,0.5229030095624592,110621.15869492464,19912.358743577945,0.4983687979695219,14.229816563238087,5.391349753151612,60.04064459538015,38.85728909954506,76.83321985179842,55364.43882085371,9965.874344871558,0.0,378.19661944942237,11.048664839652517,1.9888146220874043,0.17934706453143445,0.03228336360502616,0.0,819995.137194161,0.24811956276328195,2.1831872180098517,1.0005496871685191e-12,1.8010391996181796e-13,1.5500109218764956e-14,0.0,9.005195998991417e-09,231.0877208487979,819995.137194161
0.0,0.53,0.1800049735375947,2.5920716189413635e-11,7.068692340751765,8.507914758790573e-05,1.5314669710162092e-05,3.812232201938233,0.6862207566290579,7.882190881273918,86.80537138220987,41.0505503260839,7.389303225150432,0.0,1.8010391997982834e-08,0.05134032468605847,0.5229030095624592,110621.15869492464,19912.358743577945,0.4983687979695219,14.229816563238087,5.391349753151612,60.04064459538015,38.85728909954506,76.83321985179842,55364.43882085371,9965.874344871558,0.0,378.19661944942237,11.048664839652517,1.9888146220874043,0.17934706453143445,0.03228336360502616,0.0,819995.137194161,0.24811956276328195,2.1831872180098517,1.0005496871685191e-12,1.8010391996181796e-13,1.5500109218764956e-14,0.0,9.005195998991417e-09,231.0877208487979,819995.137194161
0.0,0.55,0.1800049735375947,2.5920716189413635e-11,7.068692340751765,8.507914758790573e-05,1.5314669710162092e-05,3.812232201938233,0.6862207566290579,7.882190881273918,86.80537138220987,41.0505503260839,7.389303225150432,0.0,1.8010391997982834e-08,0.05134032468605847,0.5229030095624592,110621.15869492464,19912.358743577945,0.4983687979695219,14.229816563238087,5.391349753151612,60.04064459538015,38.85728909954506,76.83321985179842,55364.43882085371,9965.874344871558,0.0,378.19661944942237,11.048664839652517,1.9888146220874043,0.17934706453143445,0.03228336360502616,0.0,819995.137194161,0.24811956276328195,2.1831872180098517,1.0005496871685191e-12,1.8010391996181796e-13,1.5500109218764956e-14,0.0,9.005195998991417e-09,231.0877208487979,819995.137194161
0.0,0.5700000000000001,0.1800049735375947,2.5920716189413635e-11,7.068692340751765,8.507914758790573e-05,1.5314669710162092e-05,3.812232201938233,0.6862207566290579,7.882190881273918,86.80537138220987,41.0505503260839,7.389303225150432,0.0,1.8010391997982834e-08,0.05134032468605847,0.5229030095624592,110621.15869492464,19912.358743577945,0.4983687979695219,14.229816563238087,5.391349753151612,60.04064459538015,38.85728909954506,76.83321985179842,55364.43882085371,9965.874344871558,0.0,378.19661944942237,11.048664839652517,1.9888146220874043,0.17934706453143445,0.03228336360502616,0.0,819995.137194161,0.24811956276328195,2.1831872180098517,1.0005496871685191e-12,1.8010391996181796e-13,1.5500109218764956e-14,0.0,9.005195998991417e-09,231.0877208487979,819995.137194161
0.0,0.59,0.1800049735375947,2.5920716189413635e-11,7.068692340751765,8.507914758790573e-05,1.5314669710162092e-05,3.812232201938233,0.6862207566290579,7.882190881273918,86.80537138220987,41.0505503260839,7.389303225150432,0.0,1.8010391997982834e-08,0.05134032468605847,0.5229030095624592,110621.15869492464,19912.358743577945,0.4983687979695219,14.229816563238087,5.391349753151612,60.04064459538015,38.85728909954506,76.83321985179842,55364.43882085371,9965.874344871558,0.0,378.19661944942237,11.048664839652517,1.9888146220874043,0.17934706453143445,0.03228336360502616,0.0,819995.137194161,0.24811956276328195,2.1831872180098517,1.0005496871685191e-12,1.8010391996181796e-13,1.5500109218764956e-14,0.0,9.005195998991417e-09,231.0877208487979,819995.137194161
0.0,0.61,0.1800049735375947,2.5920716189413635e-11,7.068692340751765,8.507914758790573e-05,1.5314669710162092e-05,3.812232201938233,0.6862207566290579,7.882190881273918,86.80537138220987,41.0505503260839,7.389303225150432,0.0,1.8010391997982834e-08,0.05134032468605847,0.5229030095624592,110621.15869492464,19912.358743577945,0.4983687979695219,14.229816563238087,5.391349753151612,60.04064459538015,38.85728909954506,76.83321985179842,55364.43882085371,9965.874344871558,0.0,378.19661944942237,11.048664839652517,1.9888146220874043,0.17934706453143445,0.03228336360502616,0.0,819995.137194161,0.24811956276328195,2.1831872180098517,1.0005496871685191e-12,1.8010391996181796e-13,1.5500109218764956e-14,0.0,9.005195998991417e-09,231.0877208487979,819995.137194161
0.0,0.63,0.1800049735375947,2.5920716189413635e-11,7.068692340751765,8.507914758790573e-05,1.5314669710162092e-05,3.812232201938233,0.6862207566290579,7.882190881273918,86.80537138220987,41.0505503260839,7.389303225150432,0.0,1.8010391997982834e-08,0.05134032468605847,0.5229030095624592,110621.15869492464,19912.358743577945,0.4983687979695219,14.229816563238087,5.391349753151612,60.04064459538015,38.85728909954506,76.83321985179842,55364.43882085371,9965.874344871558,0.0,378.19661944942237,11.048664839652517,1.9888146220874043,0.17934706453143445,0.03228336360502616,0.0,819995.137194161,0.24811956276328195,2.1831872180098517,1.0005496871685191e-12,1.8010391996181796e-13,1.5500109218764956e-14,0.0,9.005195998991417e-09,231.0877208487979,819995.137194161
0.0,0.65,0.1800049735375947,2.5920716189413635e-11,7.068692340751765,8.507914758790573e-05,1.5314669710162092e-05,3.812232201938233,0.6862207566290579,7.882190881273918,86.80537138220987,41.0505503260839,7.389303225150432,0.0,1.8010391997982834e-08,0.05134032468605847,0.5229030095624592,110621.15869492464,19912.358743577945,0.4983687979695219,14.229816563238087,5.391349753151612,60.04064459538015,38.85728909954506,76.83321985179842,55364.43882085371,9965.874344871558,0.0,378.19661944942237,11.048664839652517,1.9888146220874043,0.17934706453143445,0.03228336360502616,0.0,819995.137194161,0.24811956276328195,2.1831872180098517,1.0005496871685191e-12,1.8010391996181796e-13,1.5500109218764956e-14,0.0,9.005195998991417e-09,231.0877208487979,819995.137194161
0.0,0.67,0.1800049735375947,2.5920716189413635e-11,7.068692340751765,8.507914758790573e-05,1.5314669710162092e-05,3.812232201938233,0.6862207566290579,7.882190881273918,86.80537138220987,41.0505503260839,7.389303225150432,0.0,1.8010391997982834e-08,0.05134032468605847,0.5229030095624592,110621.15869492464,19912.358743577945,0.4983687979695219,14.229816563238087,5.391349753151612,60.04064459538015,38.85728909954506,76.83321985179842,55364.43882085371,9965.874344871558,0.0,378.19661944942237,11.048664839652517,1.9888146220874043,0.17934706453143445,0.03228336360502616,0.0,819995.137194161,0.24811956276328195,2.1831872180098517,1.0005496871685191e-12,1.8010391996181796e-13,1.5500109218764956e-14,0.0,9.005195998991417e-09,231.0877208487979,819995.137194161
