time_s,x_m,phi,De_m2_s,pH,Al_c_mol_m3_water,Al_total_mol_m3_bulk,C_c_mol_m3_water,C_total_mol_m3_bulk,Ca_c_mol_m3_water,Ca_total_mol_m3_bulk,Cl_c_mol_m3_water,Cl_total_mol_m3_bulk,H_c_mol_m3_water,H_total_mol_m3_bulk,Mg_c_mol_m3_water,Mg_total_mol_m3_bulk,Na_c_mol_m3_water,Na_total_mol_m3_bulk,O_c_mol_m3_water,O_total_mol_m3_bulk,Si_c_mol_m3_water,Si_total_mol_m3_bulk,Zz_c_mol_m3_water,Zz_total_mol_m3_bulk,Gibbsite_mol_m3_bulk,Kaolinite_mol_m3_bulk,Aragonite_mol_m3_bulk,Calcite_mol_m3_bulk,Dolomite-dis_mol_m3_bulk,Portlandite_mol_m3_bulk,Magnesite_mol_m3_bulk,Brucite_mol_m3_bulk,Quartz_mol_m3_bulk
0.0,0.052500000000000005,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.057499999999999996,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.0625,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.0675,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.07250000000000001,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.0775,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.0825,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.0875,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.0925,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.0975,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.10250000000000001,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.1075,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.1125,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.1175,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.1225,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.1275,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.1325,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.1375,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.14250000000000002,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.1475,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.1525,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.1575,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.1625,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.1675,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.17250000000000001,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.1775,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.1825,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.1875,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.1925,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.1975,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.2025,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.20750000000000002,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.2125,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.2175,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.2225,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.2275,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.2325,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.2375,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.2425,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.2475,0.5060963798562873,5.060963798562873e-10,8.721852842223006,0.00027337441116026507,1559.4088526159585,1.8781767915960466,1048.990140220538,0.4135368507027246,775.6780218510019,170.13522632137648,86.10482212727887,110385.9363936743,58984.74022657194,0.639987612678096,272.8947648153855,170.13522632137327,86.10482212727887,55198.17491081645,71597.76335421107,0.19821875811285544,18309.863447446856,-1.3059756148962467e-10,0.0,0.0,779.7043571162316,0.0,775.4687323483046,0.0,0.0,272.57086940163225,0.0,16750.35441611947
0.0,0.2525,0.5202131437594824,5.202131437594824e-10,12.53169096423043,9.20802811883819e-06,4.790137255526526e-06,0.009833702940419336,12928.196158015355,26.763441979530793,13011.590804181835,170.23532703761907,88.55865465716343,110506.04000031318,57625.64860796735,5.3953226297280135e-06,2.8067177468074875e-06,170.23532703761907,88.55865465716343,55279.80317728557,67680.80745943521,2.4266081145491823e-05,1.2623534359419002e-05,-1.8440688474752517e-14,0.0,0.0,0.0,0.0,12928.191042393464,0.0,69.47706749752503,0.0,0.0,0.0
